name,load,startTime,endTime,startPos,endPos
DeRotterda.West.LW.LW01,8,2014-04-03 13:40:56,2014-04-03 13:41:03,19,20
DeRotterda.West.LW.LW01,1,2014-04-03 13:41:16,2014-04-03 13:41:46,20,15
DeRotterda.West.LW.LW01,6,2014-04-03 13:41:54,2014-04-03 13:42:20,15,0
DeRotterda.West.LW.LW01,5,2014-04-03 13:44:20,2014-04-03 13:44:46,0,15
DeRotterda.West.LW.LW01,1,2014-04-03 13:48:54,2014-04-03 13:49:20,15,0
DeRotterda.West.LW.LW01,0,2014-04-03 13:49:34,2014-04-03 13:50:29,0,44
DeRotterda.West.LW.LW01,2,2014-04-03 13:50:40,2014-04-03 13:51:36,44,0
DeRotterda.West.LW.LW01,6,2014-04-03 13:53:34,2014-04-03 13:54:04,0,19
DeRotterda.West.LW.LW01,1,2014-04-03 13:58:33,2014-04-03 13:59:03,19,0
DeRotterda.West.LW.LW01,15,2014-04-03 14:00:02,2014-04-03 14:00:15,0,4
DeRotterda.West.LW.LW01,27,2014-04-03 14:00:25,2014-04-03 14:00:42,4,11
DeRotterda.West.LW.LW01,24,2014-04-03 14:00:54,2014-04-03 14:01:11,11,20
DeRotterda.West.LW.LW01,13,2014-04-03 14:01:21,2014-04-03 14:01:54,20,44
DeRotterda.West.LW.LW01,7,2014-04-03 14:03:58,2014-04-03 14:04:53,44,0
DeRotterda.West.LW.LW01,6,2014-04-03 14:06:08,2014-04-03 14:06:29,0,9
DeRotterda.West.LW.LW01,1,2014-04-03 14:08:22,2014-04-03 14:08:42,9,0
DeRotterda.West.LW.LW01,4,2014-04-03 14:08:52,2014-04-03 14:09:46,0,44
DeRotterda.West.LW.LW01,3,2014-04-03 14:09:54,2014-04-03 14:10:02,44,43
DeRotterda.West.LW.LW01,6,2014-04-03 14:10:10,2014-04-03 14:11:05,43,0
DeRotterda.West.LW.LW01,12,2014-04-03 14:11:49,2014-04-03 14:12:00,0,2
DeRotterda.West.LW.LW01,13,2014-04-03 14:13:03,2014-04-03 14:13:12,2,4
DeRotterda.West.LW.LW01,11,2014-04-03 14:14:16,2014-04-03 14:14:30,4,0
DeRotterda.West.LW.LW01,6,2014-04-03 14:20:07,2014-04-03 14:20:18,0,2
DeRotterda.West.LW.LW01,1,2014-04-03 14:20:25,2014-04-03 14:20:34,2,4
DeRotterda.West.LW.LW01,0,2014-04-03 14:20:44,2014-04-03 14:20:53,4,2
DeRotterda.West.LW.LW01,7,2014-04-03 14:21:00,2014-04-03 14:21:09,2,4
DeRotterda.West.LW.LW01,1,2014-04-03 14:21:34,2014-04-03 14:21:52,4,4
DeRotterda.West.LW.LW01,6,2014-04-03 14:22:02,2014-04-03 14:22:09,4,3
DeRotterda.West.LW.LW01,6,2014-04-03 14:25:22,2014-04-03 14:25:29,3,4
DeRotterda.West.LW.LW01,11,2014-04-03 14:26:23,2014-04-03 14:26:30,4,3
DeRotterda.West.LW.LW01,11,2014-04-03 14:27:16,2014-04-03 14:27:23,3,2
DeRotterda.West.LW.LW01,1,2014-04-03 14:27:33,2014-04-03 14:27:43,2,0
DeRotterda.West.LW.LW01,0,2014-04-03 14:28:15,2014-04-03 14:29:30,0,44
DeRotterda.West.LW.LW01,13,2014-04-03 14:29:40,2014-04-03 14:30:36,44,0
DeRotterda.West.LW.LW01,1,2014-04-03 14:31:32,2014-04-03 14:31:52,0,9
DeRotterda.West.LW.LW01,7,2014-04-03 14:32:00,2014-04-03 14:32:20,9,0
DeRotterda.West.LW.LW01,1,2014-04-03 14:32:28,2014-04-03 14:32:59,0,20
DeRotterda.West.LW.LW01,4,2014-04-03 14:33:07,2014-04-03 14:33:38,20,0
DeRotterda.West.LW.LW01,9,2014-04-03 14:34:31,2014-04-03 14:35:02,0,20
DeRotterda.West.LW.LW01,8,2014-04-03 14:36:47,2014-04-03 14:37:07,20,9
DeRotterda.West.LW.LW01,1,2014-04-03 14:38:56,2014-04-03 14:39:06,9,11
DeRotterda.West.LW.LW01,7,2014-04-03 14:39:14,2014-04-03 14:39:41,11,30
DeRotterda.West.LW.LW01,7,2014-04-03 14:40:34,2014-04-03 14:41:01,30,11
DeRotterda.West.LW.LW01,1,2014-04-03 14:43:31,2014-04-03 14:43:54,11,0
DeRotterda.West.LW.LW01,6,2014-04-03 14:45:41,2014-04-03 14:46:18,0,26
DeRotterda.West.LW.LW01,8,2014-04-03 14:46:49,2014-04-03 14:47:02,26,31
DeRotterda.West.LW.LW01,8,2014-04-03 14:47:13,2014-04-03 14:47:23,31,33
DeRotterda.West.LW.LW01,3,2014-04-03 14:47:47,2014-04-03 14:47:56,33,35
DeRotterda.West.LW.LW01,2,2014-04-03 14:49:27,2014-04-03 14:49:37,35,33
DeRotterda.West.LW.LW01,8,2014-04-03 14:49:49,2014-04-03 14:49:58,33,35
DeRotterda.West.LW.LW01,9,2014-04-03 14:50:18,2014-04-03 14:50:30,35,38
DeRotterda.West.LW.LW01,9,2014-04-03 14:50:41,2014-04-03 14:51:16,38,42
DeRotterda.West.LW.LW01,9,2014-04-03 14:52:59,2014-04-03 14:53:07,42,43
DeRotterda.West.LW.LW01,9,2014-04-03 14:53:19,2014-04-03 14:53:27,43,44
DeRotterda.West.LW.LW01,10,2014-04-03 14:57:50,2014-04-03 14:58:17,44,25
DeRotterda.West.LW.LW01,2,2014-04-03 14:58:29,2014-04-03 14:58:37,25,24
DeRotterda.West.LW.LW01,1,2014-04-03 14:58:47,2014-04-03 14:58:55,24,25
DeRotterda.West.LW.LW01,6,2014-04-03 14:59:09,2014-04-03 14:59:45,25,0
DeRotterda.West.LW.LW01,0,2014-04-03 15:04:51,2014-04-03 15:05:47,0,44
DeRotterda.West.LW.LW01,13,2014-04-03 15:05:54,2014-04-03 15:06:18,44,29
DeRotterda.West.LW.LW01,13,2014-04-03 15:08:38,2014-04-03 15:08:57,29,19
DeRotterda.West.LW.LW01,2,2014-04-03 15:09:50,2014-04-03 15:10:00,19,22
DeRotterda.West.LW.LW01,15,2014-04-03 15:12:32,2014-04-03 15:13:01,22,2
DeRotterda.West.LW.LW01,7,2014-04-03 15:14:50,2014-04-03 15:15:06,2,9
DeRotterda.West.LW.LW01,1,2014-04-03 15:16:01,2014-04-03 15:16:17,9,2
DeRotterda.West.LW.LW01,13,2014-04-03 15:16:27,2014-04-03 15:16:57,2,22
DeRotterda.West.LW.LW01,1,2014-04-03 15:20:56,2014-04-03 15:21:09,22,17
DeRotterda.West.LW.LW01,9,2014-04-03 15:21:17,2014-04-03 15:21:40,17,4
DeRotterda.West.LW.LW01,1,2014-04-03 15:22:00,2014-04-03 15:22:13,4,0
DeRotterda.West.LW.LW01,0,2014-04-03 15:22:27,2014-04-03 15:23:11,0,33
DeRotterda.West.LW.LW01,1,2014-04-03 15:23:21,2014-04-03 15:23:33,33,38
DeRotterda.West.LW.LW01,2,2014-04-03 15:39:17,2014-04-03 15:39:38,38,25
DeRotterda.West.LW.LW01,13,2014-04-03 15:39:48,2014-04-03 15:40:24,25,0
DeRotterda.West.LW.LW01,1,2014-04-03 15:45:09,2014-04-03 15:46:04,0,44
DeRotterda.West.LW.LW01,2,2014-04-03 15:51:11,2014-04-03 15:51:33,44,30
DeRotterda.West.LW.LW01,14,2014-04-03 15:51:43,2014-04-03 15:52:24,30,0
DeRotterda.West.LW.LW01,1,2014-04-03 15:53:45,2014-04-03 15:54:22,0,25
DeRotterda.West.LW.LW01,13,2014-04-03 15:55:43,2014-04-03 15:56:20,25,0
DeRotterda.West.LW.LW01,1,2014-04-03 16:01:44,2014-04-03 16:02:12,0,11
DeRotterda.West.LW.LW01,1,2014-04-03 16:04:14,2014-04-03 16:04:39,11,0
DeRotterda.West.LW.LW01,1,2014-04-03 16:05:28,2014-04-03 16:05:39,0,2
DeRotterda.West.LW.LW01,7,2014-04-03 16:06:22,2014-04-03 16:06:33,2,0
DeRotterda.West.LW.LW01,0,2014-04-03 16:06:58,2014-04-03 16:23:11,0,0
DeRotterda.West.LW.LW01,4,2014-04-03 16:23:20,2014-04-03 16:23:42,0,11
DeRotterda.West.LW.LW01,1,2014-04-03 16:33:52,2014-04-03 16:34:18,11,0
DeRotterda.West.LW.LW01,11,2014-04-03 16:34:36,2014-04-03 16:34:58,0,11
DeRotterda.West.LW.LW01,8,2014-04-03 16:35:07,2014-04-03 16:35:32,11,25
DeRotterda.West.LW.LW01,2,2014-04-03 16:42:02,2014-04-03 16:42:39,25,0
DeRotterda.West.LW.LW01,13,2014-04-03 16:42:49,2014-04-03 16:43:15,0,15
DeRotterda.West.LW.LW01,10,2014-04-03 16:43:22,2014-04-03 16:43:34,15,19
DeRotterda.West.LW.LW01,1,2014-04-03 16:45:31,2014-04-03 16:45:51,19,7
DeRotterda.West.LW.LW01,10,2014-04-03 16:46:00,2014-04-03 16:46:18,7,0
DeRotterda.West.LW.LW01,1,2014-04-03 16:52:37,2014-04-03 16:52:58,0,11
DeRotterda.West.LW.LW01,7,2014-04-03 16:53:06,2014-04-03 16:53:28,11,0
DeRotterda.West.LW.LW01,0,2014-04-03 16:57:47,2014-04-03 16:58:10,0,11
DeRotterda.West.LW.LW01,6,2014-04-03 16:58:17,2014-04-03 16:58:39,11,0
DeRotterda.West.LW.LW01,10,2014-04-03 17:02:24,2014-04-03 17:02:45,0,11
DeRotterda.West.LW.LW01,1,2014-04-03 17:11:31,2014-04-03 17:11:48,11,19
DeRotterda.West.LW.LW01,5,2014-04-03 17:12:04,2014-04-03 17:12:31,19,2
DeRotterda.West.LW.LW01,1,2014-04-03 17:14:40,2014-04-03 17:14:51,2,0
DeRotterda.West.LW.LW01,5,2014-04-03 17:15:00,2014-04-03 17:15:34,0,23
DeRotterda.West.LW.LW01,1,2014-04-03 17:19:16,2014-04-03 17:19:31,23,30
DeRotterda.West.LW.LW01,13,2014-04-03 17:19:40,2014-04-03 17:20:10,30,9
DeRotterda.West.LW.LW01,1,2014-04-03 17:24:42,2014-04-03 17:25:02,9,0
DeRotterda.West.LW.LW01,6,2014-04-03 17:25:09,2014-04-03 17:25:34,0,14
DeRotterda.West.LW.LW01,6,2014-04-03 17:28:55,2014-04-03 17:29:21,14,0
DeRotterda.West.LW.LW01,1,2014-04-03 17:29:42,2014-04-03 17:30:10,0,17
DeRotterda.West.LW.LW01,8,2014-04-03 17:30:18,2014-04-03 17:30:44,17,1
DeRotterda.West.LW.LW01,8,2014-04-03 17:31:33,2014-04-03 17:31:42,1,0
DeRotterda.West.LW.LW01,0,2014-04-03 17:33:48,2014-04-03 17:34:08,0,9
DeRotterda.West.LW.LW01,7,2014-04-03 17:34:16,2014-04-03 17:34:33,9,2
DeRotterda.West.LW.LW01,1,2014-04-03 17:58:49,2014-04-03 17:58:57,2,1
DeRotterda.West.LW.LW01,4,2014-04-03 17:59:07,2014-04-03 17:59:28,1,12
DeRotterda.West.LW.LW01,1,2014-04-03 18:01:00,2014-04-03 18:01:07,12,11
DeRotterda.West.LW.LW01,12,2014-04-03 18:01:35,2014-04-03 18:01:58,11,0
DeRotterda.West.LW.LW01,11,2014-04-03 18:16:05,2014-04-03 18:16:39,0,23
DeRotterda.West.LW.LW01,8,2014-04-03 18:16:48,2014-04-03 18:16:55,23,24
DeRotterda.West.LW.LW01,1,2014-04-03 18:31:10,2014-04-03 18:31:45,24,0
DeRotterda.West.LW.LW01,4,2014-04-03 18:31:53,2014-04-03 18:32:24,0,20
DeRotterda.West.LW.LW01,1,2014-04-03 18:34:54,2014-04-03 18:35:26,20,0
DeRotterda.West.LW.LW01,13,2014-04-03 18:35:37,2014-04-03 18:36:03,0,15
DeRotterda.West.LW.LW01,1,2014-04-03 18:36:46,2014-04-03 18:37:12,15,0
DeRotterda.West.LW.LW01,9,2014-04-03 18:37:28,2014-04-03 18:37:47,0,8
DeRotterda.West.LW.LW01,7,2014-04-03 18:37:53,2014-04-03 18:38:01,8,9
DeRotterda.West.LW.LW01,6,2014-04-03 18:38:13,2014-04-03 18:38:36,9,24
DeRotterda.West.LW.LW01,1,2014-04-03 18:40:28,2014-04-03 18:41:03,24,0
DeRotterda.West.LW.LW01,6,2014-04-03 18:41:11,2014-04-03 18:41:36,0,14
DeRotterda.West.LW.LW01,1,2014-04-03 18:50:24,2014-04-03 18:50:49,14,0
DeRotterda.West.LW.LW01,6,2014-04-03 18:50:58,2014-04-03 18:51:45,0,35
DeRotterda.West.LW.LW01,17,2014-04-03 18:58:47,2014-04-03 18:59:34,35,0
DeRotterda.West.LW.LW01,1,2014-04-03 19:00:13,2014-04-03 19:00:23,0,2
DeRotterda.West.LW.LW01,5,2014-04-03 19:00:32,2014-04-03 19:00:56,2,17
DeRotterda.West.LW.LW01,1,2014-04-03 19:01:13,2014-04-03 19:01:40,17,0
DeRotterda.West.LW.LW01,9,2014-04-03 19:01:50,2014-04-03 19:02:21,0,20
DeRotterda.West.LW.LW01,1,2014-04-03 19:06:17,2014-04-03 19:06:47,20,0
DeRotterda.West.LW.LW01,5,2014-04-03 19:06:59,2014-04-03 19:07:17,0,7
DeRotterda.West.LW.LW01,1,2014-04-03 19:13:14,2014-04-03 19:13:35,7,0
DeRotterda.West.LW.LW01,10,2014-04-03 19:13:45,2014-04-03 19:14:31,0,35
DeRotterda.West.LW.LW01,3,2014-04-03 19:14:48,2014-04-03 19:15:34,35,0
DeRotterda.West.LW.LW01,0,2014-04-03 19:15:44,2014-04-03 19:16:36,0,41
DeRotterda.West.LW.LW01,2,2014-04-03 19:25:08,2014-04-03 19:25:49,41,20
DeRotterda.West.LW.LW01,6,2014-04-03 19:25:57,2014-04-03 19:26:28,20,0
DeRotterda.West.LW.LW01,6,2014-04-03 19:28:15,2014-04-03 19:28:48,0,22
DeRotterda.West.LW.LW01,12,2014-04-03 19:51:16,2014-04-03 19:51:50,22,0
DeRotterda.West.LW.LW01,6,2014-04-03 20:05:36,2014-04-03 20:05:55,0,9
DeRotterda.West.LW.LW01,1,2014-04-03 20:07:46,2014-04-03 20:08:10,9,25
DeRotterda.West.LW.LW01,6,2014-04-03 20:08:17,2014-04-03 20:08:36,25,14
DeRotterda.West.LW.LW01,10,2014-04-03 20:08:45,2014-04-03 20:09:10,14,0
DeRotterda.West.LW.LW01,1,2014-04-03 20:12:35,2014-04-03 20:13:00,0,15
DeRotterda.West.LW.LW01,4,2014-04-03 20:13:08,2014-04-03 20:13:35,15,0
DeRotterda.West.LW.LW01,8,2014-04-03 20:19:34,2014-04-03 20:19:56,0,12
DeRotterda.West.LW.LW01,7,2014-04-03 20:20:06,2014-04-03 20:20:21,12,18
DeRotterda.West.LW.LW01,1,2014-04-03 20:27:53,2014-04-03 20:28:00,18,17
DeRotterda.West.LW.LW01,9,2014-04-03 20:28:07,2014-04-03 20:28:32,17,2
DeRotterda.West.LW.LW01,1,2014-04-03 20:37:19,2014-04-03 20:37:33,2,7
DeRotterda.West.LW.LW01,6,2014-04-03 20:37:48,2014-04-03 20:38:09,7,20
DeRotterda.West.LW.LW01,7,2014-04-03 20:49:47,2014-04-03 20:50:09,20,7
DeRotterda.West.LW.LW01,1,2014-04-03 20:58:02,2014-04-03 20:58:20,7,0
DeRotterda.West.LW.LW01,8,2014-04-03 20:58:28,2014-04-03 20:58:46,0,7
DeRotterda.West.LW.LW01,11,2014-04-03 20:59:40,2014-04-03 20:59:57,7,0
DeRotterda.West.LW.LW01,7,2014-04-03 21:00:04,2014-04-03 21:00:22,0,7
DeRotterda.West.LW.LW01,7,2014-04-03 21:00:27,2014-04-03 21:00:48,7,20
DeRotterda.West.LW.LW01,7,2014-04-03 21:02:03,2014-04-03 21:02:35,20,0
DeRotterda.West.LW.LW01,11,2014-04-03 21:31:08,2014-04-03 21:31:42,0,23
DeRotterda.West.LW.LW01,13,2014-04-03 21:51:32,2014-04-03 21:52:07,23,0
DeRotterda.West.LW.LW01,1,2014-04-03 22:00:39,2014-04-03 22:00:50,0,2
DeRotterda.West.LW.LW01,8,2014-04-03 22:00:59,2014-04-03 22:01:23,2,17
DeRotterda.West.LW.LW01,6,2014-04-03 22:14:11,2014-04-03 22:14:39,17,0
DeRotterda.West.LW.LW01,5,2014-04-03 22:15:22,2014-04-03 22:15:50,0,17
DeRotterda.West.LW.LW01,1,2014-04-03 22:21:11,2014-04-03 22:21:39,17,0
DeRotterda.West.LW.LW01,6,2014-04-03 22:21:48,2014-04-03 22:22:05,0,7
DeRotterda.West.LW.LW01,7,2014-04-03 22:23:08,2014-04-03 22:23:25,7,0
DeRotterda.West.LW.LW01,11,2014-04-03 22:29:33,2014-04-03 22:30:06,0,22
DeRotterda.West.LW.LW01,2,2014-04-03 23:48:16,2014-04-03 23:48:49,22,0
DeRotterda.West.LW.LW01,6,2014-04-03 23:48:59,2014-04-03 23:49:17,0,7
DeRotterda.West.LW.LW01,1,2014-04-02 21:20:21,2014-04-02 21:20:29,7,43
